,x1,y1,z1
2453,997,1125,0.020141975
2454,997,1157,0.025417937
2455,997,1189,0.031633791
2456,997,1221,0.066234997
2457,997,1253,0.099223747
2458,997,1285,0.142051591
2459,997,1317,0.161535078
2460,997,1349,0.217831396
2461,997,1381,0.327556924
2462,997,1413,0.355088842
2463,997,1445,0.481797365
2464,997,1477,0.55987726
2465,997,1509,0.586597626
2466,997,1541,0.703808659
2467,997,1573,0.765471502
2468,997,1605,0.784091573
2469,997,1637,0.834097483
2470,997,1669,0.875478109
2471,997,1701,0.886911761
2472,997,1733,0.934572641
2473,997,1765,0.95417501
2474,997,1797,0.968617646
2475,997,1829,0.978978488
2476,997,1861,0.981371569
2477,997,1893,0.991159599
2478,997,1925,0.994445467
2479,997,1957,0.996580947
2480,997,1989,0.997937358
2481,997,2021,0.998779951
2482,997,2053,0.998939907
2483,997,2085,0.999597019
2484,997,2117,0.999774795
2485,997,2149,0.99987641
2486,997,2181,0.999893478
2487,997,2213,0.9999647
2488,997,2245,0.999981615
2489,997,2277,0.999984216
2490,997,2309,0.999995256
2491,997,2341,0.999995934
2492,997,2373,0.999997985
2493,997,2405,0.999999448
2494,997,2437,0.999999528
2495,997,2469,0.999999878
2496,1029,5,0.227013377
2497,1029,37,0.283579963
2498,1029,69,0.45811972
2499,1029,101,0.57678814
2500,1029,133,0.66269834
2501,1029,165,0.727480858
2502,1029,197,0.777674828
2503,1029,229,0.71827404
2504,1029,261,0.765132699
2505,1029,293,0.71512768
2506,1029,325,0.758681575
2507,1029,357,0.714901665
2508,1029,389,0.672826836
2509,1029,421,0.632715632
2510,1029,453,0.594682246
2511,1029,485,0.55875059
2512,1029,517,0.524888838
2513,1029,549,0.493031591
2514,1029,581,0.388375434
2515,1029,613,0.297093515
2516,1029,645,0.277493029
2517,1029,677,0.206593176
2518,1029,709,0.192908969
2519,1029,741,0.180225719
2520,1029,773,0.100260668
2521,1029,805,0.051800925
2522,1029,837,0.048550313
2523,1029,869,0.033032919
2524,1029,901,0.015595368
2525,1029,933,0.00696589
2526,1029,965,0.004456033
2527,1029,997,0.001855058
2528,1029,1029,0.001154285
2529,1029,1061,0.001699158
2530,1029,1093,0.005318358
2531,1029,1125,0.007247861
2532,1029,1157,0.01357312
2533,1029,1189,0.023943675
2534,1029,1221,0.039938457
2535,1029,1253,0.048958944
2536,1029,1285,0.095280032
2537,1029,1317,0.137183267
2538,1029,1349,0.157274342
2539,1029,1381,0.251014045
2540,1029,1413,0.320922734
2541,1029,1445,0.39670083
2542,1029,1477,0.475476733
2543,1029,1509,0.505325889
2544,1029,1541,0.629751476
2545,1029,1573,0.699763106
2546,1029,1605,0.762330324
2547,1029,1637,0.846884856
2548,1029,1669,0.861502143
2549,1029,1701,0.898034472
2550,1029,1733,0.908526003
2551,1029,1765,0.934646797
2552,1029,1797,0.964707696
2553,1029,1829,0.968885863
2554,1029,1861,0.972603279
