,x1,y1,z1
5209115,2091,2464,0.06881326352300902
5208965,2091,2314,0.31639654561834823
5208815,2091,2164,0.8740959210928583
5208665,2091,2014,0.861404392410346
5208515,2091,1864,0.31513283624308824
5208365,2091,1714,0.07170495058621255
5208215,2091,1564,0.011480173746886776
5208065,2091,1414,0.001184983804601362
5207915,2091,1264,8.912680674873384e-05
5207765,2091,1114,9.707458750466063e-06
5207615,2091,964,7.921538574530619e-07
5207465,2091,814,9.12018507519811e-08
5207315,2091,664,4.646951203736148e-08
5207165,2091,514,2.8663436760529066e-08
5207015,2091,364,2.197530634454478e-07
5206865,2091,214,1.4311976176379228e-05
5206715,2091,64,0.00366009068896376
5206565,2090,2410,0.12881861144780457
5206415,2090,2260,0.4550184529522084
5206265,2090,2110,1.208603072642018
5206115,2090,1960,0.6090181310787129
5205965,2090,1810,0.20414015245489803
5205815,2090,1660,0.04116333939440591
5205665,2090,1510,0.006100289601358158
5205515,2090,1360,0.0006345176081983515
5205365,2090,1210,3.5476359404969826e-05
5205215,2090,1060,2.776019200477724e-06
5205065,2090,910,2.7664567307100863e-07
5204915,2090,760,9.98877423445868e-08
5204765,2090,610,4.212656680174267e-08
5204615,2090,460,5.558969726031335e-08
5204465,2090,310,1.2333980800089452e-06
5204315,2090,160,7.786555745909736e-05
5204165,2090,10,0.18121021584834765
5204015,2089,2356,0.2028726307640732
5203865,2089,2206,0.6750842269724956
5203715,2089,2056,1.1354196983925249
5203565,2089,1906,0.43938037286131754
5203415,2089,1756,0.12207401695972689
5203265,2089,1606,0.021478541402038392
5203115,2089,1456,0.002258480869083512
5202965,2089,1306,0.000220313095564947
5202815,2089,1156,1.993109970603656e-05
5202665,2089,1006,1.1825854843298293e-06
5202515,2089,856,1.6633481844300076e-07
5202365,2089,706,4.603521752148855e-08
5202215,2089,556,3.430926541956811e-08
5202065,2089,406,1.0119062605506608e-07
5201915,2089,256,1.8487955446054027e-06
5201765,2089,106,0.00040680258335242306
5201615,2088,2452,0.08280589090282327
5201465,2088,2302,0.3313804957081681
5201315,2088,2152,0.9586848235822357
5201165,2088,2002,0.8384135247280821
5201015,2088,1852,0.3008696411878748
5200865,2088,1702,0.06597850127409807
5200715,2088,1552,0.00999116785589565
5200565,2088,1402,0.0009543920410905691
5200415,2088,1252,9.716992829569855e-05
5200265,2088,1102,6.348563138232222e-06
5200115,2088,952,4.4602066196465923e-07
5199965,2088,802,9.12018507519811e-08
5199815,2088,652,4.386374490042193e-08
5199665,2088,502,7.035571175421565e-08
5199515,2088,352,5.693604389926787e-07
5199365,2088,202,9.73221408994634e-06
5199215,2088,52,0.01132913173845236
5199065,2087,2398,0.13647685911155988
5198915,2087,2248,0.5099271236430445
5198765,2087,2098,1.3127203971747468
5198615,2087,1948,0.5892172178083526
5198465,2087,1798,0.17292818802728427
5198315,2087,1648,0.03726061416304916
5198165,2087,1498,0.005194295846563154
5198015,2087,1348,0.0004981138367770977
5197865,2087,1198,3.855576973673447e-05
5197715,2087,1048,2.964504251342771e-06
5197565,2087,898,2.857658631276618e-07
5197415,2087,748,4.429803941412339e-08
5197265,2087,598,3.865221062523028e-08
5197115,2087,448,1.3853996181161158e-07
5196965,2087,298,9.263511178359744e-07
5196815,2087,148,0.00021633773738861624
5196665,2086,2494,0.04461955078834983
5196515,2086,2344,0.23415566455741832
5196365,2086,2194,0.7465013257452282
5196215,2086,2044,1.1096709082087564
5196065,2086,1894,0.38863745912087916
5195915,2086,1744,0.11389082964998168
5195765,2086,1594,0.01905604042553856
5195615,2086,1444,0.0024564591487515304
5195465,2086,1294,0.0001662163243774784
5195315,2086,1144,1.3502425338666557e-05
5195165,2086,994,1.2499013175194465e-06
5195015,2086,844,1.6937488095354526e-07
5194865,2086,694,4.429803941412339e-08
5194715,2086,544,3.040061480535581e-08
5194565,2086,394,2.584052936287074e-07
5194415,2086,244,5.054348591717187e-06
5194265,2086,94,0.0012076720907327621
5194115,2085,2440,0.08822878104040809
5193965,2085,2290,0.37556076338388467
5193815,2085,2140,0.991258628847377
5193665,2085,1990,0.7649932090132963
5193515,2085,1840,0.26061246066573085
5193365,2085,1690,0.06053570258828974
5193215,2085,1540,0.00865055212296514
5193065,2085,1390,0.0007622825770862116
5192915,2085,1240,7.077101174182819e-05
5192765,2085,1090,6.8219513014593395e-06
5192615,2085,940,4.6512963920366134e-07
5192465,2085,790,9.12018507519811e-08
5192315,2085,640,4.1257977730900615e-08
5192165,2085,490,6.080123173875487e-08
5192015,2085,340,4.438491872954479e-07
5191865,2085,190,2.723893551072336e-05
5191715,2085,40,0.03412919844978681
5191565,2084,2386,0.1599165547165777
5191415,2084,2236,0.5309266931739517
5191265,2084,2086,1.3530414960059733
5191115,2084,1936,0.5695577965771083
5190965,2084,1786,0.16277925991383776
5190815,2084,1636,0.03360834895058082
5190665,2084,1486,0.004396059937228996
5190515,2084,1336,0.0003873231777128035
5190365,2084,1186,2.695141462612054e-05
5190215,2084,1036,3.1599381461730875e-06
5190065,2084,886,2.9401746375126146e-07
5189915,2084,736,9.684768027223604e-08
5189765,2084,586,3.5177854476512737e-08
5189615,2084,436,1.1595664214761668e-07
5189465,2084,286,2.4550736454688285e-06
5189315,2084,136,0.00014283775283159268
5189165,2083,2482,0.054594548246649624
5189015,2083,2332,0.24612110198957135
5188865,2083,2182,0.7738817895039927
5188715,2083,2032,1.0242948879790712
5188565,2083,1882,0.3726202195757881
5188415,2083,1732,0.10601212312699558
5188265,2083,1582,0.016832805377095
5188115,2083,1432,0.0020242337537707453
5187965,2083,1282,0.00018118940262566783
5187815,2083,1132,1.4577773239719103e-05
5187665,2083,982,1.3180857527658132e-06
5187515,2083,832,1.715463542503841e-07
5187365,2083,682,4.212656680174267e-08
5187215,2083,532,7.33957736411226e-08
5187065,2083,382,2.071585172987174e-07
5186915,2083,232,3.496953247029238e-06
5186765,2083,82,0.0034793412827197824
5186615,2082,2428,0.09391023840879185
5186465,2082,2278,0.39242813726265185
5186315,2082,2128,1.0244985261331037
5186165,2082,1978,0.742861603367648
5186015,2082,1828,0.24765759051215913
5185865,2082,1678,0.05537604325364598
5185715,2082,1528,0.007449629599299026
5185565,2082,1378,0.0008308817599753703
5185415,2082,1228,7.697466067389069e-05
5185265,2082,1078,4.3638128780139675e-06
5185115,2082,928,4.838043223298171e-07
5184965,2082,778,9.033326163120485e-08
5184815,2082,628,3.821791606895827e-08
5184665,2082,478,5.168104640636076e-08
5184515,2082,328,3.348411746091542e-07
5184365,2082,178,7.452611563722443e-05
5184215,2082,28,0.10099329547711493
5184065,2081,2374,0.16889794661327143
5183915,2081,2224,0.5524700833533475
5183765,2081,2074,1.3253924124973797
5183615,2081,1924,0.5101473565587968
5183465,2081,1774,0.1529300956591525
5183315,2081,1624,0.030201894058189065
5183165,2081,1474,0.0036969859762781736
5183015,2081,1324,0.0002981916568199675
5182865,2081,1174,2.9200771158713816e-05
5182715,2081,1024,1.927837484016868e-06
5182565,2081,874,3.0183476980818546e-07
5182415,2081,724,9.467620739710707e-08
5182265,2081,574,3.1703498355590045e-08
5182115,2081,424,9.5110501961621e-08
5181965,2081,274,1.8097088766457462e-06
5181815,2081,124,0.00040830404484273365
5181665,2080,2470,0.058466296679559125
5181515,2080,2320,0.25849659096159733
5181365,2080,2170,0.8018759379270279
5181215,2080,2020,0.9422910848266276
5181065,2080,1870,0.35683114674392913
5180915,2080,1720,0.08603817480165593
5180765,2080,1570,0.01480107184119168
5180615,2080,1420,0.0016556567510445763
5180465,2080,1270,0.00013505574642600176
5180315,2080,1120,9.685743541522751e-06
5180165,2080,970,1.3871387904780403e-06
5180015,2080,820,1.7328353286674264e-07
5179865,2080,670,3.995509415200293e-08
5179715,2080,520,6.470988262657275e-08
5179565,2080,370,1.6199187196051222e-07
5179415,2080,220,9.664896941981824e-06
5179265,2080,70,0.009683411146482801
5179115,2079,2416,0.11163619926724064
5178965,2079,2266,0.40978367752890826
5178815,2079,2116,1.1181722294566703
5178665,2079,1966,0.673795830157383
5178515,2079,1816,0.23498114609780962
5178365,2079,1666,0.05049822960908477
5178215,2079,1516,0.006379523993792785
5178065,2079,1366,0.000657795656909034
5177915,2079,1216,5.526358014299389e-05
5177765,2079,1066,4.666084979824962e-06
5177615,2079,916,5.02044711238886e-07
5177465,2079,766,8.94646724639494e-08
5177315,2079,616,3.5177854476512737e-08
5177165,2079,466,4.2995155826105525e-08
5177015,2079,316,8.855273513760714e-07
5176865,2079,166,5.053701189486784e-05
5176715,2079,16,0.08650871567241183
5176565,2078,2362,0.17822830950595464
5176415,2078,2212,0.6149927275614825
5176265,2078,2062,1.2316279356492053
5176115,2078,1912,0.4915965666368064
5175965,2078,1762,0.14338762005772232
5175815,2078,1612,0.027035844357249202
5175665,2078,1462,0.003088594066848542
5175515,2078,1312,0.00032485952289911175
5175365,2078,1162,2.0065302880496666e-05
5175215,2078,1012,2.0420574547999506e-06
5175065,2078,862,3.0878348639992775e-07
5174915,2078,712,9.207043992271093e-08
5174765,2078,562,7.469865732034233e-08
5174615,2078,412,2.392963254373673e-07
5174465,2078,262,4.821564102635274e-06
5174315,2078,112,0.0011345967759879602
5174165,2077,2458,0.06254359409084391
5174015,2077,2308,0.29563417025227995
5173865,2077,2158,0.8304871018106605
5173715,2077,2008,0.9179288234550714
5173565,2077,1858,0.34128183902589937
5173415,2077,1708,0.07944219730781456
5173265,2077,1558,0.012952565521282409
5173115,2077,1408,0.0013436877346669647
5172965,2077,1258,9.94704726345776e-05
5172815,2077,1108,1.0414072241555285e-05
5172665,2077,958,7.956282196575933e-07
5172515,2077,808,1.7415212215341948e-07
5172365,2077,658,3.778362156133694e-08
5172215,2077,508,5.602399178574076e-08
5172065,2077,358,4.190943772581427e-07
5171915,2077,208,2.6155738487667508e-05
5171765,2077,58,0.0066842797918052355
5171615,2076,2404,0.11842387755376275
5171465,2076,2254,0.46087017376804623
5171315,2076,2104,1.1540847109384995
5171165,2076,1954,0.6526276952430308
5171015,2076,1804,0.20040134746028787
5170865,2076,1654,0.04590015994493346
5170715,2076,1504,0.006897439338734123
5170565,2076,1354,0.000716094115443207
5170415,2076,1204,5.9950239222505744e-05
5170265,2076,1054,4.979649077892145e-06
5170115,2076,904,5.189822159462885e-07
5169965,2076,754,8.772749418286639e-08
5169815,2076,604,3.213779285713126e-08
5169665,2076,454,1.0770504485895777e-07
5169515,2076,304,6.566537530599605e-07
5169365,2076,154,0.0001410430958750968
5169215,2075,2500,0.03739317445720506
5169065,2075,2350,0.20669285303639656
5168915,2075,2200,0.6387518105543208
5168765,2075,2050,1.2045129293507932
5168615,2075,1900,0.4732353430903924
5168465,2075,1750,0.13415828297275376
5168315,2075,1600,0.02410405379050031
5168165,2075,1450,0.003349539964080716
5168015,2075,1300,0.00024737682726451226
5167865,2075,1150,2.1665320621508144e-05
5167715,2075,1000,2.158448938806193e-06
5167565,2075,850,3.1486361353301245e-07
5167415,2075,700,8.90303779050813e-08
5167265,2075,550,6.688135535187007e-08
5167115,2075,400,1.9456397146901257e-07
5166965,2075,250,3.4756726466092137e-06
5166815,2075,100,0.0007437764982591911
5166665,2074,2446,0.06683270105288737
5166515,2074,2296,0.30971312380506455
5166365,2074,2146,0.9122520461533675
5166215,2074,1996,0.8401276777437531
5166065,2074,1846,0.2972926563112062
5165915,2074,1696,0.07315126620930312
5165765,2074,1546,0.011278562664314146
5165615,2074,1396,0.0014606057898741563
5165465,2074,1246,0.00010810457288404848
5165315,2074,1096,6.7754810644397716e-06
5165165,2074,946,8.303718432316293e-07
5165015,2074,796,1.7415212215341948e-07
5164865,2074,646,3.5177854476512737e-08
5164715,2074,496,4.8206690153412526e-08
5164565,2074,346,3.2354950955063915e-07
5164415,2074,196,1.8078318370362756e-05
5164265,2074,46,0.020250985717465076
5164115,2073,2392,0.1255050376985156
5163965,2073,2242,0.4802307554147847
5163815,2073,2092,1.1906845015813026
5163665,2073,1942,0.6315923440877189
5163515,2073,1792,0.18910184111428313
5163365,2073,1642,0.041578907513180274
5163215,2073,1492,0.005874775292103447
5163065,2073,1342,0.0005616056298291007
5162915,2073,1192,4.238269500781508e-05
5162765,2073,1042,3.0978335878492668e-06
5162615,2073,892,5.35051131304042e-07
5162465,2073,742,8.59903159087321e-08
5162315,2073,592,7.469865732034233e-08
5162165,2073,442,8.94646724639494e-08
5162015,2073,292,1.7415243642142833e-06
5161865,2073,142,9.046818543220543e-05
5161715,2072,2488,0.04021416712655864
5161565,2072,2338,0.21748992492439684
5161415,2072,2188,0.7075538622624222
5161265,2072,2038,1.1146538900601917
5161115,2072,1888,0.41948348279377573
5160965,2072,1738,0.125248014578606
5160815,2072,1588,0.021399659347552048
5160665,2072,1438,0.002110927656676738
5160515,2072,1288,0.000186313204888333
5160365,2072,1138,1.461468951134991e-05
5160215,2072,988,1.2733532876819596e-06
5160065,2072,838,1.5764892552145318e-07
5159915,2072,688,8.555602135333836e-08
5159765,2072,538,5.949834810122742e-08
5159615,2072,388,1.546088630929904e-07
5159465,2072,238,9.330048573822402e-06
5159315,2072,88,0.0021591231476285047
5159165,2071,2434,0.08049805996672516
5159015,2071,2284,0.35182870705762803
5158865,2071,2134,0.9433616624681067
5158715,2071,1984,0.8166066776089494
5158565,2071,1834,0.2830772549985549
5158415,2071,1684,0.06716612065130637
5158265,2071,1534,0.009769950496785262
5158115,2071,1384,0.0011758196373621648
5157965,2071,1234,7.853796638429436e-05
5157815,2071,1084,7.251041201709583e-06
5157665,2071,934,8.642468789165554e-07
5157515,2071,784,1.7371782750986391e-07
5157365,2071,634,7.947589747877779e-08
5157215,2071,484,1.1725952595451904e-07
5157065,2071,334,8.381891589429448e-07
5156915,2071,184,4.963357518913281e-05
5156765,2071,34,0.059887914412323655
5156615,2070,2380,0.14751246849147093
5156465,2070,2230,0.5001057602260166
5156315,2070,2080,1.2937791162786785
5156165,2070,1930,0.5679685567231852
5156015,2070,1780,0.17811118130077686
5155865,2070,1630,0.03753071043134936
5155715,2070,1480,0.0049730820223472675
5155565,2070,1330,0.000436196352977895
5155415,2070,1180,2.9523908099543585e-05
5155265,2070,1030,3.2871873738955348e-06
5155115,2070,880,2.818572102021229e-07
5154965,2070,730,8.381884308788997e-08
5154815,2070,580,6.818423901154655e-08
5154665,2070,430,2.2149024225463328e-07
5154515,2070,280,1.2659702599212627e-06
5154365,2070,130,0.00025983054297140667
5154215,2069,2476,0.04938921617044558
5154065,2069,2326,0.2286684380479148
5153915,2069,2176,0.7336148263890934
5153765,2069,2026,1.0881782954891637
5153615,2069,1876,0.4023592600292905
5153465,2069,1726,0.10254429038477131
5153315,2069,1576,0.018915112226195283
5153165,2069,1426,0.0022903844516304122
5153015,2069,1276,0.00020248010318876317
5152865,2069,1126,1.572000756940247e-05
5152715,2069,976,1.3363261767629928e-06
5152565,2069,826,1.5895180945343243e-07
5152415,2069,676,8.164737027790519e-08
5152265,2069,526,5.21153409760959e-08
5152115,2069,376,3.939052737199034e-07
5151965,2069,226,6.543998555906051e-06
5151815,2069,76,0.006069652065788948
5151665,2068,2422,0.0962473132050295
5151515,2068,2272,0.3677152734235307
5151365,2068,2122,1.0321053162918943
5151215,2068,1972,0.7931707089703093
5151065,2068,1822,0.2691428182246255
5150915,2068,1672,0.06148669572475934
5150765,2068,1522,0.010526665211894538
5150615,2068,1372,0.0009384900410248705
5150465,2068,1222,8.514700227713228e-05
5150315,2068,1072,7.7470140640107e-06
5150165,2068,922,8.976876218762135e-07
5150015,2068,772,1.7241494353358658e-07
5149865,2068,622,7.426436277624025e-08
5149715,2068,472,9.98877423445868e-08
5149565,2068,322,6.375447673938868e-07
5149415,2068,172,3.286951881053804e-05
5149265,2068,22,0.04396912718116461
5149115,2067,2368,0.15584564177749857
5148965,2067,2218,0.5585339353879795
5148815,2067,2068,1.3331452535918895
5148665,2067,1918,0.5480371094955387
5148515,2067,1768,0.1674375133486074
5148365,2067,1618,0.03375096376931702
5148215,2067,1468,0.004182873249478684
5148065,2067,1318,0.00047404089170795965
5147915,2067,1168,3.187621329094998e-05
5147765,2067,1018,3.4813185200795536e-06
5147615,2067,868,2.875030422008986e-07
5147465,2067,718,8.12130757268544e-08
5147315,2067,568,6.123552626939382e-08
5147165,2067,418,1.824037207045733e-07
5147015,2067,268,3.377521319264443e-06
5146865,2067,118,0.0007267737708957199
5146715,2066,2464,0.05290919091547404
5146565,2066,2314,0.2626813784673321
5146415,2066,2164,0.7602628399899755
5146265,2066,2014,1.0024129209360075
5146115,2066,1864,0.385472022678708
5145965,2066,1714,0.09499900290511448
5145815,2066,1564,0.016642221421385685
5145665,2066,1414,0.0018728698626474683
5145515,2066,1264,0.0001506242431345954
5145365,2066,1114,1.6882657536946192e-05
5145215,2066,964,1.3992990749751235e-06
5145065,2066,814,1.5895180945343243e-07
5144915,2066,664,7.730442464229138e-08
5144765,2066,514,4.473233392825914e-08
5144615,2066,364,3.0965207600582106e-07
5144465,2066,214,1.7754755633238933e-05
5144315,2066,64,0.003947360003663809
5144165,2065,2410,0.10223165843595933
5144015,2065,2260,0.4151017300616401
5143865,2065,2110,1.0657915472241068
5143715,2065,1960,0.7206101598930061
5143565,2065,1810,0.25550016903571604
5143415,2065,1660,0.0561120861649053
5143265,2065,1510,0.009073720643464846
5143115,2065,1360,0.0010189796624210496
5142965,2065,1210,6.095707397291145e-05
5142815,2065,1060,4.909292570827909e-06
5142665,2065,910,4.903187468729182e-07
5142515,2065,760,1.706777649207024e-07
5142365,2065,610,6.818423901154655e-08
5142215,2065,460,8.381884308788997e-08
5142065,2065,310,1.6564023127603684e-06
5141915,2065,160,9.208540364753034e-05
5141765,2065,10,0.18429394059712315
5141615,2064,2356,0.16450582917433323
5141465,2064,2206,0.58052738955954
5141315,2064,2056,1.3046382351096664
5141165,2064,1906,0.5282884455480206
5141015,2064,1756,0.1570885591577103
5140865,2064,1606,0.03023422406738526
5140715,2064,1456,0.0034947569402492685
5140565,2064,1306,0.0003643012916422131
5140415,2064,1156,3.4367516433396045e-05
5140265,2064,1006,2.0985160065796807e-06
5140115,2064,856,2.922802846519669e-07
5139965,2064,706,7.817301378522633e-08
5139815,2064,556,5.472110816254503e-08
5139665,2064,406,1.4722585430276337e-07
5139515,2064,256,2.3968778598186575e-06
5139365,2064,106,0.0004585329661524794
5139215,2063,2452,0.06429085935870169
5139065,2063,2302,0.2754630012744909
5138915,2063,2152,0.7875010514703404
5138765,2063,2002,0.976685150521245
5138615,2063,1852,0.36883407044223904
5138465,2063,1702,0.08777903266037439
5138315,2063,1552,0.014572200579810568
5138165,2063,1402,0.0015194122016957802
5138015,2063,1252,0.00016335454097758884
5137865,2063,1102,1.1132413133819346e-05
5137715,2063,952,7.947596290797464e-07
5137565,2063,802,1.585175148250772e-07
5137415,2063,652,7.25271845559585e-08
5137265,2063,502,1.0813933943650053e-07
5137115,2063,352,2.362562624373725e-07
5136965,2063,202,1.2028386540643392e-05
5136815,2063,52,0.012029635260328948
5136665,2062,2398,0.10848310518056635
5136515,2062,2248,0.4008831489519148
5136365,2062,2098,1.1001339646757442
5136215,2062,1948,0.6981614757152035
5136065,2062,1798,0.21849962387727198
5135915,2062,1648,0.05104051736170581
5135765,2062,1498,0.0077768744047986525
5135615,2062,1348,0.000805932777783279
5135465,2062,1198,6.590788553379923e-05
5135315,2062,1048,5.217210948334254e-06
5135165,2062,898,5.042161861990752e-07
5135015,2062,748,7.687013009558353e-08
5134865,2062,598,6.25384099121328e-08
5134715,2062,448,6.905282813624113e-08
5134565,2062,298,1.2394782200866575e-06
5134415,2062,148,0.0002517379119623396
5134265,2061,2494,0.033544980710891376
5134115,2061,2344,0.19133448035930095
5133965,2061,2194,0.6030592895547254
5133815,2061,2044,1.2102221797976553
5133665,2061,1894,0.5087353818310424
5133515,2061,1744,0.1470715666285519
5133365,2061,1594,0.02697422037012808
5133215,2061,1444,0.002899516089921572
5133065,2061,1294,0.0002769814397409485
5132915,2061,1144,2.3472948190355142e-05
5132765,2061,994,2.2079587586270763e-06
5132615,2061,844,2.957546428575047e-07
5132465,2061,694,7.469865732034233e-08
5132315,2061,544,4.8206690153412526e-08
5132165,2061,394,3.6958476136839217e-07
5132015,2061,244,6.4462808360757315e-06
5131865,2061,94,0.0013395779239903597
5131715,2060,2440,0.060520914988980136
5131565,2060,2290,0.28865611932094143
5131415,2060,2140,0.8664263143369503
5131265,2060,1990,0.8952005241197359
5131115,2060,1840,0.3220636549369359
5130965,2060,1690,0.08088648842893721
5130815,2060,1540,0.012695729604323363
5130665,2060,1390,0.0016471736186589182
5130515,2060,1240,0.00011991874668165837
5130365,2060,1090,1.190374059003494e-05
5130215,2060,940,8.25160299518331e-07
5130065,2060,790,1.5764892552145318e-07
5129915,2060,640,6.774994447395889e-08
5129765,2060,490,9.293902909517792e-08
5129615,2060,340,6.127899462677041e-07
5129465,2060,190,3.3120125765332584e-05
5129315,2060,40,0.03570446159420395
5129165,2059,2386,0.11500758580798674
5129015,2059,2236,0.4511734299407776
5128865,2059,2086,1.1351354332155585
5128715,2059,1936,0.6758485876167323
5128565,2059,1786,0.2062989641809933
5128415,2059,1636,0.04626932194301877
5128265,2059,1486,0.0066258313112270185
5128115,2059,1336,0.0006314409280733525
5127965,2059,1186,4.6444632380365275e-05
5127815,2059,1036,5.534249844432982e-06
5127665,2059,886,5.168107409604854e-07
5127515,2059,736,1.6416334517221963e-07
5127365,2059,586,5.6458286311602464e-08
5127215,2059,436,1.711120595612179e-07
5127065,2059,286,3.231162965288167e-06
5126915,2059,136,0.00016556506823144556
5126765,2058,2482,0.041473458631146244
5126615,2058,2332,0.2013878600233188
5126465,2058,2182,0.6692370968460389
5126315,2058,2032,1.1823281719335
5126165,2058,1882,0.4518884422916792
5126015,2058,1732,0.12142641107679573
5125865,2058,1582,0.023963873845936262
5125715,2058,1432,0.0031371457744790005
5125565,2058,1282,0.00030033768124981277
5125415,2058,1132,2.521630396280425e-05
5125265,2058,982,2.317401538254189e-06
5125115,2058,832,2.9836041155400665e-07
5124965,2058,682,7.079000634262546e-08
5124815,2058,532,1.1378516917694287e-07
5124665,2058,382,2.9532034809234657e-07
5124515,2058,232,4.4432895740264435e-06
5124365,2058,82,0.003798776772548527
5124215,2057,2428,0.07316104146538842
5124065,2057,2278,0.3287158125278977
5123915,2057,2128,0.8960850455098869
5123765,2057,1978,0.8703314396581499
5123615,2057,1828,0.3068123505110592
5123465,2057,1678,0.07432266830921076
5123315,2057,1528,0.011003020824599813
5123165,2057,1378,0.001325321965686911
5123015,2057,1228,0.00012975530372624148
5122865,2057,1078,7.678394317263913e-06
5122715,2057,928,8.542580860631575e-07
5122565,2057,778,1.5591174696763308e-07
5122415,2057,628,6.297270444450893e-08
5122265,2057,478,7.860730833323707e-08
5122115,2057,328,4.6078668973322247e-07
5121965,2057,178,8.915504168483363e-05
5121815,2057,28,0.023050089704505877
5121665,2056,2374,0.13560837584428978
5121515,2056,2224,0.4699411897916409
5121365,2056,2074,1.2350717769843447
5121215,2056,1924,0.6088599754379788
5121065,2056,1774,0.19442378775215205
5120915,2056,1624,0.04179492148740802
5120765,2056,1474,0.005610181466599164
5120615,2056,1324,0.0004898719811209905
5120465,2056,1174,5.006618214640241e-05
5120315,2056,1024,3.4053163831432753e-06
5120165,2056,874,5.276681160945077e-07
5120015,2056,724,7.165859542431519e-08
5119865,2056,574,5.0812457364626126e-08
5119715,2056,424,1.3984284568626393e-07
5119565,2056,274,2.372991532142729e-06
5119415,2056,124,0.0004656960198868645
5119265,2055,2470,0.04449299515861864
5119115,2055,2320,0.2117998430611148
5118965,2055,2170,0.6939935465915082
5118815,2055,2020,1.0919993447059952
5118665,2055,1870,0.4336134428685832
5118515,2055,1720,0.112851833481365
5118365,2055,1570,0.02119532863923345
5118215,2055,1420,0.0025844008877349027
5118065,2055,1270,0.00022563158990560145
5117915,2055,1120,1.6893081009823126e-05
5117765,2055,970,1.3484864598373181e-06
5117615,2055,820,3.000975906776217e-07
5117465,2055,670,6.688135535187007e-08
5117315,2055,520,9.98877423445868e-08
5117165,2055,370,2.297418417052118e-07
5117015,2055,220,1.2081371938147487e-05
5116865,2055,70,0.010410486572589039
5116715,2054,2416,0.07792457296441944
5116565,2054,2266,0.3436403681359027
5116415,2054,2116,0.9263548591825325
5116265,2054,1966,0.7933111236724759
5116115,2054,1816,0.29185463108860427
5115965,2054,1666,0.06808801545207008
5115815,2054,1516,0.009483894210246115
5115665,2054,1366,0.0010571236077833838
5115515,2054,1216,9.390809354973917e-05
5115365,2054,1066,8.170024641047649e-06
5115215,2054,916,8.820529884523456e-07
5115065,2054,766,1.5330597917403998e-07
5114915,2054,616,5.776116994000973e-08
5114765,2054,466,1.9065531941250753e-07
5114615,2054,316,1.1977858328570517e-06
5114465,2054,166,6.022909486014482e-05
5114315,2054,16,0.0886143756518907
5114165,2053,2362,0.143314109919654
5114015,2053,2212,0.525923522543447
5113865,2053,2062,1.2727601779851014
5113715,2053,1912,0.5876817178121373
5113565,2053,1762,0.1828830736230867
5113415,2053,1612,0.03761281363074237
5113265,2053,1462,0.004719492421448068
5113115,2053,1312,0.0005308514962831635
5112965,2053,1162,3.468544526851516e-05
5112815,2053,1012,3.589893024475584e-06
5112665,2053,862,5.376569013881077e-07
5112515,2053,712,1.546088630929904e-07
5112365,2053,562,4.516662844282919e-08
5112215,2053,412,3.456985451939328e-07
5112065,2053,262,6.218707209330721e-06
5111915,2053,112,0.0012735400724016024
5111765,2052,2458,0.047679371261347664
5111615,2052,2308,0.2225754969959265
5111465,2052,2158,0.7193105550417395
5111315,2052,2008,1.0648286361507269
5111165,2052,1858,0.41558419484012005
5111015,2052,1708,0.10462143154239766
5110865,2052,1558,0.018659989470750614
5110715,2052,1408,0.002112763639733249
5110565,2052,1258,0.0001675053712765001
5110415,2052,1108,1.8074409557349077e-05
5110265,2052,958,1.4045106255781046e-06
5110115,2052,808,3.005318854475571e-07
5109965,2052,658,6.25384099121328e-08
5109815,2052,508,8.685890506903885e-08
5109665,2052,358,5.849950611113793e-07
5109515,2052,208,3.216547474253415e-05
5109365,2052,58,0.007151943526225537
5109215,2051,2404,0.09327089139796263
5109065,2051,2254,0.3590039756301888
5108915,2051,2104,1.0140252598493509
5108765,2051,1954,0.7694131047466738
5108615,2051,1804,0.2511678338236305
5108465,2051,1654,0.06218208155695053
5108315,2051,1504,0.010198582210096657
5108165,2051,1354,0.0008355724453004939
5108015,2051,1204,6.703418349797949e-05
5107865,2051,1054,8.678159041155205e-06
5107715,2051,904,9.076764156802763e-07
5107565,2051,754,1.5026591672776146e-07
5107415,2051,604,5.254963549804896e-08
5107265,2051,454,1.6025469338932035e-07
5107115,2051,304,8.846587606666424e-07
5106965,2051,154,0.00016538998085507338
5106815,2050,2500,0.027805948070566244
5106665,2050,2350,0.16754096185335632
5106515,2050,2200,0.5467325197322687
5106365,2050,2050,1.2441224928535026
5106215,2050,1900,0.5666915806546824
5106065,2050,1750,0.17168538172357622
5105915,2050,1600,0.03371757253753576
5105765,2050,1450,0.003943399905846007
5105615,2050,1300,0.00040739855948365873
5105465,2050,1150,3.726536819382417e-05
5105315,2050,1000,3.777075533726087e-06
5105165,2050,850,5.454742118305459e-07
5105015,2050,700,1.485287382034734e-07
5104865,2050,550,1.0509927735460496e-07
5104715,2050,400,2.8012003115146945e-07
5104565,2050,250,4.466307417696895e-06
5104415,2050,100,0.0008314730968280485
5104265,2049,2446,0.051038089745636506
5104115,2049,2296,0.25591212429010024
5103965,2049,2146,0.7936213240800826
5103815,2049,1996,0.9787814594194003
5103665,2049,1846,0.3647986736035229
5103515,2049,1696,0.09673877025818327
5103365,2049,1546,0.01634857548384465
5103215,2049,1396,0.0017134056564328823
5103065,2049,1246,0.00018110467987064008
5102915,2049,1096,1.1858138421907226e-05
